trajectory,gamma_mps,k,n_points,n_moves,n_stops,n_move_points,n_move_keypoints,move_cr,move_retention_ratio,e_match_rate,v_match_rate,move_latency_us_per_point,move_latency_p25_us_per_point,move_latency_p75_us_per_point
4504164,20.0,2,649,5,5,364,26,30.760563380281692,0.07142857142857142,0.0,0.875,7.883516483516483,nan,nan
4527487,20.0,2,671,4,5,134,6,28.714285714285715,0.04477611940298507,0.0,0.25,13.797014925373134,nan,nan
4544584,20.0,2,672,4,3,540,29,55.86206896551724,0.053703703703703705,0.0,0.8,8.264259259259259,nan,nan
4547202,20.0,2,696,5,4,436,24,37.91304347826087,0.05504587155963303,0.0,0.6666666666666666,8.145183486238533,nan,nan
4559519,20.0,2,991,6,5,358,29,30.685714285714287,0.08100558659217877,0.037037037037037035,0.8333333333333334,9.899441340782124,nan,nan
4575701,20.0,2,700,2,1,657,146,19.90909090909091,0.2222222222222222,0.03968253968253968,1.0,6.904109589041096,nan,nan
4579744,20.0,2,678,6,5,377,28,29.763157894736842,0.07427055702917772,0.0,0.875,9.33076923076923,nan,nan
4605892,20.0,2,678,2,3,41,2,20.5,0.04878048780487805,0.0,0.0,18.46829268292683,nan,nan
4668185,20.0,2,641,7,6,372,38,23.74468085106383,0.10215053763440861,0.0,0.7777777777777778,10.84005376344086,nan,nan
4705097,20.0,2,659,4,4,451,30,42.28125,0.06651884700665188,0.0,0.8333333333333334,7.413747228381374,nan,nan
4724133,20.0,2,650,4,4,454,39,36.32,0.08590308370044053,0.0,0.625,7.0742290748898675,nan,nan
4749525,20.0,2,805,3,2,526,20,63.12,0.03802281368821293,0.0,1.0,5.995627376425855,nan,nan
4754626,20.0,2,1144,5,4,433,35,32.074074074074076,0.08083140877598152,0.03125,1.0,7.4658198614318705,nan,nan
4754956,20.0,2,647,5,4,419,48,25.917525773195877,0.11455847255369929,0.0,0.8888888888888888,8.797136038186158,nan,nan
4775763,20.0,2,718,6,5,449,26,39.04347826086956,0.05790645879732739,0.0,0.625,8.16792873051225,nan,nan
4785421,20.0,2,773,4,4,460,20,49.285714285714285,0.043478260869565216,0.05555555555555555,0.8333333333333334,8.089347826086957,nan,nan
4789937,20.0,2,678,4,4,524,29,48.36923076923077,0.05534351145038168,0.0,1.0,8.471755725190839,nan,nan
4792515,20.0,2,705,7,6,236,10,28.897959183673468,0.0423728813559322,0.0,0.2857142857142857,10.947457627118643,nan,nan
4811115,20.0,2,643,4,3,483,23,52.69090909090909,0.047619047619047616,0.0,1.0,6.940993788819876,nan,nan
4824328,20.0,2,688,4,3,355,20,42.6,0.056338028169014086,0.0,0.8,6.021408450704225,nan,nan
4861227,20.0,2,710,7,6,240,20,21.818181818181817,0.08333333333333333,0.0,0.7142857142857143,8.348333333333333,nan,nan
4861687,20.0,2,746,8,7,302,41,17.09433962264151,0.1357615894039735,0.02702702702702703,0.8333333333333334,6.910596026490066,nan,nan
4862222,20.0,2,670,4,3,486,57,22.259541984732824,0.11728395061728394,0.0,0.2571428571428571,5.773251028806585,nan,nan
4862380,20.0,2,660,3,2,522,31,48.9375,0.05938697318007663,0.0,1.0,5.562452107279693,nan,nan
4865550,20.0,2,642,5,5,382,42,23.875,0.1099476439790576,0.0,1.0,7.442408376963351,nan,nan
4865558,20.0,2,649,5,4,503,71,21.253521126760564,0.1411530815109344,0.0,1.0,7.5634194831013914,nan,nan
4912927,20.0,2,674,2,1,638,143,16.151898734177216,0.22413793103448276,0.008,0.1388888888888889,6.658777429467085,nan,nan
4915833,20.0,2,675,4,3,479,51,29.9375,0.10647181628392484,0.02040816326530612,1.0,8.239039665970772,nan,nan
4940890,20.0,2,683,3,2,530,44,39.25925925925926,0.0830188679245283,0.0,0.6666666666666666,7.268301886792453,nan,nan
5244934,20.0,2,656,6,6,274,16,32.88,0.058394160583941604,0.0,0.3333333333333333,11.245255474452554,nan,nan
5351422,20.0,2,654,4,3,487,49,28.93069306930693,0.10061601642710473,0.0,1.0,9.173100616016427,nan,nan
5477477,20.0,2,678,2,2,586,114,16.58490566037736,0.1945392491467577,0.0,0.3125,6.579522184300341,nan,nan
5499001,20.0,2,670,2,1,632,107,21.79310344827586,0.16930379746835442,0.0,0.2571428571428571,6.6234177215189876,nan,nan
5503058,20.0,2,916,6,5,414,42,29.571428571428573,0.10144927536231885,0.02702702702702703,0.625,8.976811594202898,nan,nan
5503168,20.0,2,695,6,5,336,12,42.0,0.03571428571428571,0.0,0.5,8.182142857142857,nan,nan
5503359,20.0,2,716,6,6,319,15,36.80769230769231,0.047021943573667714,0.0,0.5,8.305956112852664,nan,nan
5540718,20.0,2,663,6,6,333,32,25.29113924050633,0.0960960960960961,0.03333333333333333,0.875,6.952552552552552,nan,nan
5540722,20.0,2,691,5,5,426,21,45.642857142857146,0.04929577464788732,0.0,1.0,6.556103286384976,nan,nan
5540733,20.0,2,641,4,3,490,27,52.5,0.05510204081632653,0.0,1.0,7.1446938775510205,nan,nan
5540847,20.0,2,869,6,6,375,17,42.45283018867924,0.04533333333333334,0.0,0.5,6.784533333333333,nan,nan
5547018,20.0,2,649,6,5,388,49,20.601769911504423,0.12628865979381443,0.0,0.36363636363636365,8.147938144329897,nan,nan
5565253,20.0,2,670,4,5,385,17,52.5,0.04415584415584416,0.0,0.75,6.73038961038961,nan,nan
5615881,20.0,2,1051,6,6,357,31,27.11392405063291,0.08683473389355742,0.0,0.6666666666666666,7.529971988795518,nan,nan
5615968,20.0,2,642,6,5,378,54,23.142857142857142,0.14285714285714285,0.06818181818181818,1.0,7.099206349206349,nan,nan
5615986,20.0,2,685,5,4,343,27,31.661538461538463,0.07871720116618076,0.0,0.8333333333333334,5.813702623906705,nan,nan
5615988,20.0,2,671,6,5,356,27,31.880597014925375,0.07584269662921349,0.0,0.8333333333333334,6.154494382022472,nan,nan
5616015,20.0,2,657,2,1,624,102,24.794701986754966,0.16346153846153846,0.0,0.8571428571428571,7.240705128205128,nan,nan
5633515,20.0,2,663,6,5,410,30,27.032967032967033,0.07317073170731707,0.0,0.75,7.888048780487805,nan,nan
5692189,20.0,2,1527,6,5,401,23,31.657894736842106,0.057356608478802994,0.0,0.8888888888888888,8.959600997506234,nan,nan
5705278,20.0,2,643,8,7,323,31,21.533333333333335,0.09597523219814241,0.0,1.0,10.713003095975234,nan,nan
5705752,20.0,2,682,5,4,434,28,38.294117647058826,0.06451612903225806,0.0,0.8571428571428571,8.617511520737327,nan,nan
5706077,20.0,2,656,5,5,382,25,35.8125,0.06544502617801047,0.0,1.0,7.776178010471204,nan,nan
5706137,20.0,2,737,7,7,173,8,23.59090909090909,0.046242774566473986,0.0,0.0,10.527745664739884,nan,nan
5715345,20.0,2,923,4,3,491,26,43.3235294117647,0.05295315682281059,0.0,0.875,6.525050916496945,nan,nan
5771585,20.0,2,720,6,5,355,11,45.319148936170215,0.030985915492957747,0.0,0.5,6.865915492957747,nan,nan
5771621,20.0,2,675,6,5,379,14,41.345454545454544,0.036939313984168866,0.0,0.7142857142857143,5.991029023746702,nan,nan
5772092,20.0,2,729,8,7,335,25,24.814814814814813,0.07462686567164178,0.0,0.7,6.330149253731343,nan,nan
5772102,20.0,2,725,5,4,359,19,37.78947368421053,0.052924791086350974,0.0,0.5714285714285714,5.824233983286908,nan,nan
5772192,20.0,2,706,7,6,381,22,32.19718309859155,0.05774278215223097,0.0,0.75,7.095013123359579,nan,nan
5874746,20.0,2,729,6,6,364,27,31.2,0.07417582417582418,0.0,0.5555555555555556,7.101648351648351,nan,nan
5874767,20.0,2,1278,8,7,245,12,26.25,0.04897959183673469,0.0,0.25,9.121632653061225,nan,nan
5874769,20.0,2,649,6,6,322,18,30.1875,0.055900621118012424,0.0,0.75,8.73913043478261,nan,nan
5874787,20.0,2,1064,5,5,225,12,31.3953488372093,0.05333333333333334,0.0,0.6,7.4479999999999995,nan,nan
5875173,20.0,2,712,4,4,95,5,21.11111111111111,0.05263157894736842,0.0,0.25,4.942105263157894,nan,nan
5882173,20.0,2,665,8,7,273,26,21.84,0.09523809523809523,0.0,0.4444444444444444,4.595238095238095,nan,nan
5969330,20.0,2,721,6,5,459,87,13.909090909090908,0.1895424836601307,0.0,0.09859154929577464,6.855119825708061,nan,nan
5969331,20.0,2,706,6,5,359,34,26.925,0.0947075208913649,0.0,0.6666666666666666,6.830362116991643,nan,nan
5969362,20.0,2,672,5,5,449,18,48.107142857142854,0.0400890868596882,0.0,0.8333333333333334,6.069710467706014,nan,nan
6058407,20.0,2,696,7,7,329,32,20.5625,0.0972644376899696,0.0,0.5,8.237993920972645,nan,nan
6062407,20.0,2,666,7,6,333,27,25.29113924050633,0.08108108108108109,0.0,1.0,7.645945945945946,nan,nan
6109129,20.0,2,721,4,3,482,21,54.56603773584906,0.043568464730290454,0.0,0.8333333333333334,6.596058091286308,nan,nan
6148097,20.0,2,725,4,4,458,38,35.688311688311686,0.08296943231441048,0.0,0.75,6.8301310043668115,nan,nan
6148143,20.0,2,677,5,4,437,21,45.206896551724135,0.04805491990846682,0.0,0.3,7.130434782608695,nan,nan
6148208,20.0,2,646,3,3,319,42,22.25581395348837,0.13166144200626959,0.0,0.8,7.426959247648902,nan,nan
6190357,20.0,2,710,2,2,494,25,60.48979591836735,0.05060728744939271,0.0,0.8,7.1985829959514165,nan,nan
6193396,20.0,2,658,6,5,370,11,46.25,0.02972972972972973,0.0,0.5,7.5645945945945945,nan,nan
6193436,20.0,2,666,5,6,94,9,15.666666666666666,0.09574468085106383,0.0,0.2,12.378723404255318,nan,nan
4216956,20.0,3,910,6,5,363,37,24.75,0.10192837465564739,0.0,0.29411764705882354,6.766115702479339,nan,nan
4272243,20.0,3,646,2,1,600,109,16.589861751152075,0.18166666666666667,0.0,0.05813953488372093,6.200166666666666,nan,nan
4344977,20.0,3,1187,5,5,384,63,17.32330827067669,0.1640625,0.0,0.17647058823529413,7.047135416666666,nan,nan
4350946,20.0,3,690,5,5,394,17,46.35294117647059,0.04314720812182741,0.0,0.375,7.444416243654822,nan,nan
4351935,20.0,3,775,6,5,369,28,32.55882352941177,0.07588075880758807,0.0,0.5,8.251761517615176,nan,nan
4352377,20.0,3,716,5,4,428,28,38.32835820895522,0.06542056074766354,0.0,0.4444444444444444,6.860046728971962,nan,nan
4358853,20.0,3,666,4,3,528,18,70.4,0.03409090909090909,0.0,0.2857142857142857,6.35625,nan,nan
4359232,20.0,3,681,3,2,590,138,13.11111111111111,0.23389830508474577,0.007407407407407408,0.08163265306122448,7.454237288135594,nan,nan
4370045,20.0,3,720,4,3,467,63,25.017857142857142,0.1349036402569593,0.0,0.8,7.084154175588865,nan,nan
4389353,20.0,3,650,5,4,462,57,24.104347826086958,0.12337662337662338,0.0,0.6923076923076923,6.922294372294372,nan,nan
4389414,20.0,3,645,5,5,422,44,28.44943820224719,0.10426540284360189,0.0,0.45454545454545453,10.4,nan,nan
4392729,20.0,3,652,4,3,478,39,42.1764705882353,0.08158995815899582,0.030303030303030304,0.8333333333333334,7.426569037656904,nan,nan
4393045,20.0,3,936,4,3,438,30,38.64705882352941,0.0684931506849315,0.0,0.75,7.361643835616438,nan,nan
4440451,20.0,3,657,3,2,546,81,27.76271186440678,0.14835164835164835,0.02702702702702703,0.7777777777777778,6.934432234432234,nan,nan
4443744,20.0,3,710,7,6,399,66,19.62295081967213,0.16541353383458646,0.0,0.5,9.471428571428572,nan,nan
4448887,20.0,3,666,6,6,333,15,37.0,0.04504504504504504,0.0,0.08333333333333333,8.990390390390392,nan,nan
4469551,20.0,3,670,4,3,512,68,25.81512605042017,0.1328125,0.0,1.0,8.51640625,nan,nan
4472905,20.0,3,816,4,3,463,39,35.61538461538461,0.08423326133909287,0.0,0.875,8.584017278617711,nan,nan
4473229,20.0,3,673,4,4,446,31,36.16216216216216,0.06950672645739911,0.0,0.35714285714285715,6.6753363228699545,nan,nan
4481970,20.0,3,642,3,2,494,25,58.11764705882353,0.05060728744939271,0.0,0.8,6.697570850202429,nan,nan
4482888,20.0,3,647,1,0,647,88,28.130434782608695,0.13601236476043277,0.0,0.34782608695652173,6.724265842349305,nan,nan
4487550,20.0,3,653,4,3,480,32,40.563380281690144,0.06666666666666667,0.0,0.75,8.085208333333334,nan,nan
4487946,20.0,3,710,2,1,227,29,28.97872340425532,0.1277533039647577,0.047619047619047616,0.8,9.019823788546255,nan,nan
4504164,20.0,3,649,5,5,364,26,32.59701492537314,0.07142857142857142,0.0,0.25,10.704120879120879,nan,nan
4527487,20.0,3,671,4,5,134,6,28.714285714285715,0.04477611940298507,0.0,0.25,12.482835820895522,nan,nan
4544584,20.0,3,672,4,3,540,29,52.25806451612903,0.053703703703703705,0.0,0.8333333333333334,8.478518518518518,nan,nan
4547202,20.0,3,696,5,4,436,24,39.04477611940298,0.05504587155963303,0.0,0.36363636363636365,6.777981651376146,nan,nan
4559519,20.0,3,991,6,5,358,29,30.685714285714287,0.08100558659217877,0.037037037037037035,0.8333333333333334,10.721229050279328,nan,nan
4575701,20.0,3,700,2,1,657,146,20.01015228426396,0.2222222222222222,0.03968253968253968,0.9285714285714286,7.840943683409437,nan,nan
4579744,20.0,3,678,6,5,377,28,30.16,0.07427055702917772,0.0,0.6666666666666666,8.758355437665783,nan,nan
4605892,20.0,3,678,2,3,41,2,20.5,0.04878048780487805,0.0,0.0,17.151219512195123,nan,nan
4668185,20.0,3,641,7,6,372,38,24.0,0.10215053763440861,0.0,0.6,10.071236559139784,nan,nan
4705097,20.0,3,659,4,4,451,30,42.28125,0.06651884700665188,0.0,0.5,7.968514412416852,nan,nan
4724133,20.0,3,650,4,4,454,39,36.32,0.08590308370044053,0.0,0.625,8.1,nan,nan
4749525,20.0,3,805,3,2,526,20,64.40816326530613,0.03802281368821293,0.0,1.0,6.703802281368821,nan,nan
4754626,20.0,3,1144,5,4,433,35,34.18421052631579,0.08083140877598152,0.03125,0.36363636363636365,7.296073903002309,nan,nan
4754956,20.0,3,647,5,4,419,48,26.1875,0.11455847255369929,0.0,0.7,8.074463007159904,nan,nan
4775763,20.0,3,718,6,5,449,26,39.04347826086956,0.05790645879732739,0.0,0.4444444444444444,9.361915367483297,nan,nan
4785421,20.0,3,773,4,4,460,20,52.075471698113205,0.043478260869565216,0.0,0.5,7.515652173913043,nan,nan
4789937,20.0,3,678,4,4,524,29,47.63636363636363,0.05534351145038168,0.0,0.5555555555555556,6.597900763358779,nan,nan
4792515,20.0,3,705,7,6,236,10,29.5,0.0423728813559322,0.0,0.125,9.519491525423728,nan,nan
4811115,20.0,3,643,4,3,483,23,52.69090909090909,0.047619047619047616,0.0,0.6666666666666666,6.488198757763976,nan,nan
4824328,20.0,3,688,4,3,355,20,40.18867924528302,0.056338028169014086,0.0,0.18181818181818182,7.803661971830986,nan,nan
4861227,20.0,3,710,7,6,240,20,22.5,0.08333333333333333,0.0,0.3,10.515416666666665,nan,nan
4861687,20.0,3,746,8,7,302,41,17.59223300970874,0.1357615894039735,0.0,0.5,7.811589403973509,nan,nan
4862222,20.0,3,670,4,3,486,57,23.901639344262296,0.11728395061728394,0.0,0.1388888888888889,5.7746913580246915,nan,nan
4862380,20.0,3,660,3,2,522,31,49.714285714285715,0.05938697318007663,0.0,0.8333333333333334,5.785823754789272,nan,nan
4865550,20.0,3,642,5,5,382,42,24.91304347826087,0.1099476439790576,0.0,0.5384615384615384,6.304973821989528,nan,nan
4865558,20.0,3,649,5,4,503,71,22.191176470588236,0.1411530815109344,0.0,0.6470588235294118,9.374155069582505,nan,nan
4912927,20.0,3,674,2,1,638,143,16.220338983050848,0.22413793103448276,0.008,0.12162162162162163,5.7009404388714735,nan,nan
4915833,20.0,3,675,4,3,479,51,30.574468085106382,0.10647181628392484,0.0,0.6,10.28455114822547,nan,nan
4940890,20.0,3,683,3,2,530,44,38.78048780487805,0.0830188679245283,0.0,0.6666666666666666,8.09132075471698,nan,nan
5244934,20.0,3,656,6,6,274,16,32.88,0.058394160583941604,0.0,0.3333333333333333,11.841970802919707,nan,nan
5351422,20.0,3,654,4,3,487,49,28.647058823529413,0.10061601642710473,0.0,0.47058823529411764,7.203696098562628,nan,nan
5477477,20.0,3,678,2,2,586,114,17.492537313432837,0.1945392491467577,0.0,0.23404255319148937,6.9329351535836174,nan,nan
5499001,20.0,3,670,2,1,632,107,21.79310344827586,0.16930379746835442,0.0,0.2571428571428571,7.712816455696203,nan,nan
5503058,20.0,3,916,6,5,414,42,30.29268292682927,0.10144927536231885,0.0,0.3333333333333333,9.436231884057971,nan,nan
5503168,20.0,3,695,6,5,336,12,42.8936170212766,0.03571428571428571,0.0,0.2857142857142857,7.686309523809523,nan,nan
5503359,20.0,3,716,6,6,319,15,38.28,0.047021943573667714,0.0,0.2857142857142857,9.06833855799373,nan,nan
5540718,20.0,3,663,6,6,333,32,24.666666666666668,0.0960960960960961,0.03333333333333333,0.5454545454545454,9.77057057057057,nan,nan
5540722,20.0,3,691,5,5,426,21,46.472727272727276,0.04929577464788732,0.0,0.6666666666666666,7.171596244131456,nan,nan
5540733,20.0,3,641,4,3,490,27,49.0,0.05510204081632653,0.0,0.5714285714285714,6.474489795918367,nan,nan
5540847,20.0,3,869,6,6,375,17,43.26923076923077,0.04533333333333334,0.0,0.2857142857142857,6.521599999999999,nan,nan
5547018,20.0,3,649,6,5,388,49,21.757009345794394,0.12628865979381443,0.0,0.6153846153846154,7.863144329896907,nan,nan
5565253,20.0,3,670,4,5,385,17,53.72093023255814,0.04415584415584416,0.0,0.125,6.188311688311688,nan,nan
5615881,20.0,3,1051,6,6,357,31,27.818181818181817,0.08683473389355742,0.0,0.5,7.343697478991596,nan,nan
5615968,20.0,3,642,6,5,378,54,21.39622641509434,0.14285714285714285,0.0,0.8888888888888888,9.037037037037036,nan,nan
5615986,20.0,3,685,5,4,343,27,32.15625,0.07871720116618076,0.0,0.5714285714285714,11.130320699708454,nan,nan
5615988,20.0,3,671,6,5,356,27,31.41176470588235,0.07584269662921349,0.0,0.7142857142857143,8.660393258426966,nan,nan
5616015,20.0,3,657,2,1,624,102,23.696202531645568,0.16346153846153846,0.0,1.0,6.782532051282051,nan,nan
5633515,20.0,3,663,6,5,410,30,29.285714285714285,0.07317073170731707,0.0,0.08,7.2665853658536586,nan,nan
5692189,20.0,3,1527,6,5,401,23,34.869565217391305,0.057356608478802994,0.0,0.23076923076923078,7.372319201995013,nan,nan
5705278,20.0,3,643,8,7,323,31,22.53488372093023,0.09597523219814241,0.0,0.38461538461538464,6.921671826625387,nan,nan
5705752,20.0,3,682,5,4,434,28,40.06153846153846,0.06451612903225806,0.0,0.5714285714285714,6.2550691244239625,nan,nan
5706077,20.0,3,656,5,5,382,25,35.8125,0.06544502617801047,0.0,1.0,6.675916230366492,nan,nan
5706137,20.0,3,737,7,7,173,8,23.59090909090909,0.046242774566473986,0.0,0.0,9.73815028901734,nan,nan
5715345,20.0,3,923,4,3,491,26,47.516129032258064,0.05295315682281059,0.0,0.4,7.056822810590631,nan,nan
5771585,20.0,3,720,6,5,355,11,46.30434782608695,0.030985915492957747,0.0,0.2857142857142857,7.688450704225352,nan,nan
5771621,20.0,3,675,6,5,379,14,44.588235294117645,0.036939313984168866,0.0,0.09090909090909091,7.811345646437995,nan,nan
5772092,20.0,3,729,8,7,335,25,25.125,0.07462686567164178,0.0,0.5454545454545454,8.468059701492537,nan,nan
5772102,20.0,3,725,5,4,359,19,38.464285714285715,0.052924791086350974,0.0,0.3333333333333333,6.346239554317549,nan,nan
5772192,20.0,3,706,7,6,381,22,33.61764705882353,0.05774278215223097,0.0,0.2727272727272727,6.429658792650918,nan,nan
5874746,20.0,3,729,6,6,364,27,31.2,0.07417582417582418,0.0,0.5555555555555556,6.862912087912088,nan,nan
5874767,20.0,3,1278,8,7,245,12,26.727272727272727,0.04897959183673469,0.0,0.1111111111111111,8.71265306122449,nan,nan
5874769,20.0,3,649,6,6,322,18,32.74576271186441,0.055900621118012424,0.0,0.16666666666666666,8.491614906832298,nan,nan
5874787,20.0,3,1064,5,5,225,12,32.142857142857146,0.05333333333333334,0.0,0.3333333333333333,7.999555555555556,nan,nan
5875173,20.0,3,712,4,4,95,5,21.923076923076923,0.05263157894736842,0.0,0.0,8.451578947368422,nan,nan
5882173,20.0,3,665,8,7,273,26,22.135135135135137,0.09523809523809523,0.0,0.3,8.971428571428572,nan,nan
5969330,20.0,3,721,6,5,459,87,14.123076923076923,0.1895424836601307,0.0,0.05333333333333334,7.618736383442266,nan,nan
5969331,20.0,3,706,6,5,359,34,27.615384615384617,0.0947075208913649,0.0,0.5,8.112256267409471,nan,nan
5969362,20.0,3,672,5,5,449,18,49.888888888888886,0.0400890868596882,0.0,0.5714285714285714,7.265701559020045,nan,nan
6058407,20.0,3,696,7,7,329,32,22.179775280898877,0.0972644376899696,0.0,0.13636363636363635,5.408510638297873,nan,nan
6062407,20.0,3,666,7,6,333,27,26.64,0.08108108108108109,0.0,0.5,7.844444444444444,nan,nan
6109129,20.0,3,721,4,3,482,21,59.02040816326531,0.043568464730290454,0.0,0.5,6.7985477178423235,nan,nan
6148097,20.0,3,725,4,4,458,38,35.688311688311686,0.08296943231441048,0.0,0.75,5.084061135371179,nan,nan
6148143,20.0,3,677,5,4,437,21,45.206896551724135,0.04805491990846682,0.0,0.3,5.652860411899314,nan,nan
6148208,20.0,3,646,3,3,319,42,23.341463414634145,0.13166144200626959,0.0,0.5454545454545454,5.766144200626959,nan,nan
6190357,20.0,3,710,2,2,494,25,64.43478260869566,0.05060728744939271,0.0,0.6,5.084615384615385,nan,nan
6193396,20.0,3,658,6,5,370,11,48.26086956521739,0.02972972972972973,0.0,0.125,6.11972972972973,nan,nan
6193436,20.0,3,666,5,6,94,9,15.666666666666666,0.09574468085106383,0.0,0.2,9.709574468085107,nan,nan
4216956,20.0,4,910,6,5,363,37,24.75,0.10192837465564739,0.0,0.29411764705882354,5.264738292011019,nan,nan
4272243,20.0,4,646,2,1,600,109,16.822429906542055,0.18166666666666667,0.0,0.046511627906976744,5.631333333333334,nan,nan
4344977,20.0,4,1187,5,5,384,63,17.32330827067669,0.1640625,0.0,0.10256410256410256,8.0484375,nan,nan
4350946,20.0,4,690,5,5,394,17,46.35294117647059,0.04314720812182741,0.0,0.08333333333333333,7.039593908629441,nan,nan
4351935,20.0,4,775,6,5,369,28,32.55882352941177,0.07588075880758807,0.0,0.5,7.0655826558265575,nan,nan
4352377,20.0,4,716,5,4,428,28,37.76470588235294,0.06542056074766354,0.0,0.2727272727272727,6.399065420560748,nan,nan
4358853,20.0,4,666,4,3,528,18,68.8695652173913,0.03409090909090909,0.0,0.2857142857142857,5.579166666666667,nan,nan
4359232,20.0,4,681,3,2,590,138,13.308270676691729,0.23389830508474577,0.0,0.06,6.784237288135593,nan,nan
4370045,20.0,4,720,4,3,467,63,25.017857142857142,0.1349036402569593,0.0,0.8,7.606423982869378,nan,nan
4389353,20.0,4,650,5,4,462,57,24.75,0.12337662337662338,0.0,0.6153846153846154,7.751082251082251,nan,nan
4389414,20.0,4,645,5,5,422,44,27.824175824175825,0.10426540284360189,0.0,0.26666666666666666,8.61872037914692,nan,nan
4392729,20.0,4,652,4,3,478,39,42.1764705882353,0.08158995815899582,0.030303030303030304,0.8333333333333334,6.642468619246862,nan,nan
4393045,20.0,4,936,4,3,438,30,38.64705882352941,0.0684931506849315,0.0,0.45454545454545453,6.828995433789954,nan,nan
4440451,20.0,4,657,3,2,546,81,27.529411764705884,0.14835164835164835,0.02702702702702703,0.6363636363636364,10.428205128205128,nan,nan
4443744,20.0,4,710,7,6,399,66,19.62295081967213,0.16541353383458646,0.0,0.5,11.690977443609022,nan,nan
4448887,20.0,4,666,6,6,333,15,37.698113207547166,0.04504504504504504,0.0,0.09090909090909091,11.16936936936937,nan,nan
4469551,20.0,4,670,4,3,512,68,25.81512605042017,0.1328125,0.0,0.5714285714285714,8.32890625,nan,nan
4472905,20.0,4,816,4,3,463,39,35.61538461538461,0.08423326133909287,0.0,0.45454545454545453,8.728725701943844,nan,nan
4473229,20.0,4,673,4,4,446,31,37.690140845070424,0.06950672645739911,0.0,0.1875,7.760538116591928,nan,nan
4481970,20.0,4,642,3,2,494,25,57.0,0.05060728744939271,0.0,0.375,6.625708502024291,nan,nan
4482888,20.0,4,647,1,0,647,88,28.130434782608695,0.13601236476043277,0.0,0.21428571428571427,7.162132921174652,nan,nan
4487550,20.0,4,653,4,3,480,32,40.563380281690144,0.06666666666666667,0.0,0.3333333333333333,7.836875,nan,nan
4487946,20.0,4,710,2,1,227,29,28.375,0.1277533039647577,0.047619047619047616,0.6666666666666666,10.095154185022025,nan,nan
4504164,20.0,4,649,5,5,364,26,32.59701492537314,0.07142857142857142,0.0,0.25,10.348901098901099,nan,nan
4527487,20.0,4,671,4,5,134,6,28.714285714285715,0.04477611940298507,0.0,0.0,10.415671641791045,nan,nan
4544584,20.0,4,672,4,3,540,29,53.114754098360656,0.053703703703703705,0.0,0.5,6.677962962962963,nan,nan
4547202,20.0,4,696,5,4,436,24,40.246153846153845,0.05504587155963303,0.0,0.13333333333333333,8.448394495412844,nan,nan
4559519,20.0,4,991,6,5,358,29,30.685714285714287,0.08100558659217877,0.0,0.5,8.571787709497206,nan,nan
4575701,20.0,4,700,2,1,657,146,20.638743455497384,0.2222222222222222,0.03125,0.6666666666666666,7.929832572298325,nan,nan
4579744,20.0,4,678,6,5,377,28,30.56756756756757,0.07427055702917772,0.0,0.2,9.864190981432362,nan,nan
4605892,20.0,4,678,2,3,41,2,20.5,0.04878048780487805,0.0,0.0,24.070731707317073,nan,nan
4668185,20.0,4,641,7,6,372,38,24.0,0.10215053763440861,0.0,0.5454545454545454,10.848118279569892,nan,nan
4705097,20.0,4,659,4,4,451,30,42.95238095238095,0.06651884700665188,0.0,0.5714285714285714,7.264523281596452,nan,nan
4724133,20.0,4,650,4,4,454,39,36.32,0.08590308370044053,0.0,0.4,8.161674008810573,nan,nan
4749525,20.0,4,805,3,2,526,20,68.6086956521739,0.03802281368821293,0.0,0.08333333333333333,5.161026615969582,nan,nan
4754626,20.0,4,1144,5,4,433,35,32.88607594936709,0.08083140877598152,0.0,0.2857142857142857,6.352193995381063,nan,nan
4754956,20.0,4,647,5,4,419,48,25.653061224489797,0.11455847255369929,0.0,0.5833333333333334,7.628162291169451,nan,nan
4775763,20.0,4,718,6,5,449,26,39.04347826086956,0.05790645879732739,0.0,0.4,5.910244988864142,nan,nan
4785421,20.0,4,773,4,4,460,20,52.075471698113205,0.043478260869565216,0.0,0.3333333333333333,7.900434782608695,nan,nan
4789937,20.0,4,678,4,4,524,29,51.540983606557376,0.05534351145038168,0.0,0.5714285714285714,6.796564885496183,nan,nan
4792515,20.0,4,705,7,6,236,10,29.5,0.0423728813559322,0.0,0.0,10.802542372881357,nan,nan
4811115,20.0,4,643,4,3,483,23,51.75,0.047619047619047616,0.0,0.2727272727272727,6.068115942028986,nan,nan
4824328,20.0,4,688,4,3,355,20,42.6,0.056338028169014086,0.0,0.2222222222222222,7.699154929577464,nan,nan
4861227,20.0,4,710,7,6,240,20,22.5,0.08333333333333333,0.0,0.07142857142857142,7.824583333333334,nan,nan
4861687,20.0,4,746,8,7,302,41,17.940594059405942,0.1357615894039735,0.0,0.42857142857142855,8.244039735099337,nan,nan
4862222,20.0,4,670,4,3,486,57,23.70731707317073,0.11728395061728394,0.0,0.09523809523809523,6.997325102880658,nan,nan
4862380,20.0,4,660,3,2,522,31,48.9375,0.05938697318007663,0.0,1.0,6.532183908045977,nan,nan
4865550,20.0,4,642,5,5,382,42,24.382978723404257,0.1099476439790576,0.0,0.35294117647058826,7.293455497382198,nan,nan
4865558,20.0,4,649,5,4,503,71,21.712230215827336,0.1411530815109344,0.0,0.5789473684210527,7.791252485089463,nan,nan
