trajectory,strategy,n_stops,n_stop_points,avg_sed_m,max_sed_m,p95_sed_m,latency_us_per_stop,latency_us_per_point,latency_p25_us_per_point,latency_p75_us_per_point
4792515,centroid,6,469,5.467260896896083,20.940749147526372,12.741074771628089,14.433333333333332,0.18464818763326224,0.1816631130063966,0.1865671641791045
4792515,medoid,6,469,5.214410767520269,22.46065383168142,15.252357494107056,3040.1833333333334,38.89360341151386,34.48891257995736,40.61513859275053
4792515,snap_to_nearest,6,469,5.478445761545758,20.981188780484995,13.726325449475056,47.25,0.6044776119402985,0.5976545842217484,0.6068230277185501
4792515,first_point,6,469,14.920171987300899,36.822877694860914,30.577229281827968,3.3833333333333337,0.04328358208955224,0.04307036247334755,0.04328358208955224
4811115,centroid,3,160,1.7078262755857918,12.795467343971373,7.897496845379945,11.266666666666667,0.21125,0.20249999999999999,0.215625
4811115,medoid,3,160,1.6835637837695885,12.72230281280926,7.863097565821131,810.6666666666666,15.2,15.065000000000001,21.025624999999998
4811115,snap_to_nearest,3,160,1.6913180242068275,12.763535671065252,7.8954468036003895,15.966666666666667,0.299375,0.29874999999999996,0.305
4811115,first_point,3,160,12.208406214986683,23.902836279707913,15.617217136840242,1.6666666666666667,0.03125,0.030625000000000003,0.03125
4824328,centroid,3,333,10.976435498527048,33.528812913244515,26.242763053471258,17.333333333333336,0.15615615615615616,0.15525525525525527,0.15675675675675677
4824328,medoid,3,333,10.363195809735007,39.527164571687045,31.314060570402155,4131.799999999999,37.22342342342342,35.98678678678679,37.305105105105106
4824328,snap_to_nearest,3,333,11.205199509080593,33.451018272128685,26.49368344511504,49.33333333333333,0.4444444444444444,0.44084084084084085,0.4543543543543544
4824328,first_point,3,333,24.620442384209714,62.06737451842901,51.83603616798009,2.533333333333333,0.022822822822822823,0.02252252252252252,0.023423423423423424
4861227,centroid,6,470,6.122264208413757,29.18856058920392,17.359477325808136,11.133333333333331,0.14212765957446807,0.1202127659574468,0.14468085106382977
4861227,medoid,6,470,6.125367028351268,31.43041135064309,19.3406639382423,3721.633333333333,47.51021276595745,47.35468085106383,47.59617021276596
4861227,snap_to_nearest,6,470,6.167323535272893,30.14830512416088,18.389106544513155,48.066666666666656,0.6136170212765957,0.6102127659574468,0.6142553191489362
4861227,first_point,6,470,19.261666675259384,55.00306247772786,41.88268093836926,3.3666666666666667,0.04297872340425532,0.04297872340425532,0.04297872340425532
4861687,centroid,7,444,3.7249502128169794,23.772216586913913,11.042105629442998,12.428571428571429,0.19594594594594594,0.19572072072072072,0.19864864864864865
4861687,medoid,7,444,3.4671744325797857,29.360111944965613,16.595281047912696,2123.2714285714287,33.475,33.402252252252254,33.74009009009009
4861687,snap_to_nearest,7,444,3.8498895082149946,22.444164477669098,9.90114552635718,39.642857142857146,0.625,0.6186936936936936,0.6268018018018018
4861687,first_point,7,444,11.419193548952562,41.345713192927754,28.497613809291117,3.4571428571428573,0.0545045045045045,0.053603603603603604,0.05630630630630631
4862222,centroid,3,184,2.3810113524262464,14.181006719766357,7.581375309667378,11.6,0.1891304347826087,0.18641304347826085,0.1907608695652174
4862222,medoid,3,184,2.294215289004963,14.99743551380699,7.81106476513221,1801.1000000000001,29.365760869565218,29.094021739130437,29.714673913043477
4862222,snap_to_nearest,3,184,2.379373085141399,14.263772485629884,7.564913870164462,36.699999999999996,0.5983695652173913,0.5940217391304348,0.6016304347826087
4862222,first_point,3,184,12.165706788942655,28.184620418391745,16.815885531943817,3.3000000000000003,0.05380434782608696,0.053260869565217396,0.05380434782608696
4862380,centroid,2,138,7.05746469519021,20.270645430906672,17.78705770547058,13.149999999999999,0.19057971014492753,0.18985507246376812,0.1927536231884058
4862380,medoid,2,138,7.036568213496926,19.651539484465395,18.112646410189935,2570.1,37.24782608695652,37.06594202898551,37.60217391304348
4862380,snap_to_nearest,2,138,7.058350253038322,20.42313271760736,17.896344478283705,20.95,0.3036231884057971,0.3007246376811594,0.30724637681159417
4862380,first_point,2,138,17.79191279951336,37.24749808729152,35.57688118893022,3.35,0.04855072463768116,0.04855072463768116,0.05
4865550,centroid,5,260,3.027547048809248,14.447915632203404,8.350071058753587,6.94,0.13346153846153846,0.1330769230769231,0.13576923076923075
4865550,medoid,5,260,2.985741005309295,13.644735965462631,8.932544705025427,1328.3200000000002,25.544615384615387,25.077307692307695,25.66423076923077
4865550,snap_to_nearest,5,260,3.0165805818059295,14.128369734126087,8.44456592320848,33.400000000000006,0.6423076923076924,0.64,0.6511538461538462
4865550,first_point,5,260,11.778762994640745,24.475896271604395,16.599796302192647,3.5200000000000005,0.0676923076923077,0.06692307692307692,0.06884615384615383
4865558,centroid,4,146,4.190171095315213,12.137426419908525,8.928259663105424,5.0,0.136986301369863,0.136986301369863,0.13904109589041097
4865558,medoid,4,146,4.1262652462782325,13.131408070786035,9.227411576111034,325.7250000000001,8.923972602739727,8.894520547945206,9.043835616438356
4865558,snap_to_nearest,4,146,4.18637094708475,12.828693508552716,8.879636588472927,12.4,0.33972602739726027,0.339041095890411,0.3410958904109589
4865558,first_point,4,146,10.121020384258406,20.856666626555267,17.886823530915,1.675,0.04589041095890411,0.04589041095890411,0.04657534246575342
4912927,centroid,1,36,1.7430566494459416,9.910908841907409,6.434703471040718,5.2,0.14444444444444446,0.14444444444444446,0.1611111111111111
4912927,medoid,1,36,1.7643997324897291,9.78741594789136,6.365265401248017,318.9,8.858333333333333,8.808333333333334,8.877777777777778
4912927,snap_to_nearest,1,36,1.765422816998592,9.689022713905315,6.317465831334697,12.7,0.35277777777777775,0.35,0.35833333333333334
4912927,first_point,1,36,9.934508419758018,19.02926534742802,11.9942752420768,1.8,0.05,0.05,0.05555555555555555
